tag,x,y,direction,x_variance,y_variance,xy_covariance
blue,56.627190,-3.146449,0.0,0.059938,0.059810,-0.000048
yellow,55.418053,-9.978736,0.0,0.059924,0.059995,-0.000056
blue,57.703258,-5.168307,0.0,0.065159,0.065095,-0.000044
blue,58.303608,-7.380585,0.0,0.060159,0.060057,-0.000165
blue,58.415064,-9.668322,0.0,0.059948,0.059962,-0.000126
yellow,54.438003,-12.798663,0.0,0.060276,0.060323,-0.000027
blue,58.020721,-11.916013,0.0,0.059852,0.059959,-0.000117
blue,55.822612,-15.892547,0.0,0.059830,0.060023,-0.000041
blue,57.143334,-14.035614,0.0,0.065049,0.065259,-0.000103
yellow,55.070067,-11.433736,0.0,0.059629,0.059646,-0.000002
yellow,53.556765,-14.004044,0.0,0.059911,0.059984,0.000033
blue,52.306730,-17.294710,0.0,0.077422,0.238378,-0.022824
blue,54.126801,-17.444319,0.0,0.064675,0.064885,0.000015
yellow,52.442099,-15.003489,0.0,0.060106,0.060204,0.000065
yellow,51.152630,-15.780106,0.0,0.064638,0.064645,0.000028
blue,52.142431,-18.581360,0.0,0.068952,0.069069,0.000057
yellow,49.742263,-16.266401,0.0,0.059032,0.059037,0.000011
blue,49.951217,-19.246097,0.0,0.059233,0.059283,0.000063
yellow,48.077011,-16.472166,0.0,0.059452,0.059424,0.000020
blue,46.761560,-19.437058,0.0,0.059752,0.059730,0.000058
yellow,44.613600,-16.481933,0.0,0.060292,0.060000,0.000080
yellow,43.079590,-16.269716,0.0,0.065768,0.065583,0.000018
blue,43.664118,-19.380756,0.0,0.065303,0.065187,0.000072
blue,41.399418,-18.855399,0.0,0.065406,0.065280,0.000051
yellow,41.470647,-15.691541,0.0,0.060736,0.060375,0.000006
blue,39.773970,-18.206791,0.0,0.061980,0.061498,0.000092
yellow,39.235511,-15.004159,0.0,0.060606,0.060043,-0.000063
yellow,36.910233,-14.823356,0.0,0.065512,0.065219,-0.000049
blue,38.271014,-17.840340,0.0,0.060578,0.059942,0.000093
blue,35.225479,-18.025889,0.0,0.060220,0.060012,0.000010
blue,36.738466,-17.782167,0.0,0.059447,0.059290,0.000002
yellow,34.589222,-15.125940,0.0,0.059876,0.059798,-0.000021
blue,33.581412,-18.633468,0.0,0.065614,0.065546,0.000007
yellow,32.596956,-15.822214,0.0,0.066714,0.066535,-0.000028
blue,31.340528,-19.312888,0.0,0.060429,0.060132,0.000066
blue,29.022075,-19.490412,0.0,0.060202,0.060097,0.000027
yellow,26.581167,-16.034598,0.0,0.067106,0.068473,-0.002292
yellow,31.133525,-16.329761,0.0,0.059610,0.059408,-0.000011
blue,26.713697,-19.172223,0.0,0.060108,0.060030,0.000022
blue,24.753479,-18.486919,0.0,0.065232,0.065108,0.000021
yellow,24.507708,-15.245303,0.0,0.081266,0.075554,-0.004489
blue,20.253021,-17.925254,0.0,0.066076,0.068117,-0.002096
yellow,22.203009,-14.867855,0.0,0.082286,0.088552,-0.008297
blue,21.782373,-17.811930,0.0,0.063502,0.063098,0.000009
blue,18.764888,-18.327763,0.0,0.065244,0.065175,0.000003
yellow,17.617396,-15.598895,0.0,0.072471,0.076482,-0.004660
yellow,16.104404,-16.208390,0.0,0.065933,0.068159,-0.002040
blue,14.403678,-19.533009,0.0,0.060066,0.059971,0.000025
blue,7.881285,-20.229188,0.0,0.074407,0.074302,0.005035
yellow,11.153260,-16.603815,0.0,0.065270,0.064965,0.000002
blue,6.544502,-20.990845,0.0,0.074667,0.074438,0.005111
yellow,6.592755,-17.562174,0.0,0.087641,0.088037,0.011202
blue,5.371031,-21.982991,0.0,0.081132,0.080969,0.007987
yellow,4.572123,-18.744394,0.0,0.093438,0.094885,0.012869
blue,4.420013,-23.188207,0.0,0.107800,0.112365,0.024920
blue,3.741240,-24.568338,0.0,0.102293,0.106348,0.015790
yellow,2.856823,-20.329577,0.0,0.099264,0.100671,0.010982
blue,3.222805,-27.581694,0.0,0.099149,0.100980,0.010355
blue,3.335549,-26.052918,0.0,0.102014,0.106230,0.011477
yellow,1.530052,-22.257248,0.0,0.087477,0.095860,0.018054
blue,3.421532,-29.109938,0.0,0.098113,0.103310,0.016369
yellow,0.654972,-24.426869,0.0,0.088067,0.089140,0.001389
yellow,0.269585,-26.735774,0.0,0.082989,0.086213,0.003327
blue,3.915391,-30.557123,0.0,0.105951,0.109064,0.018323
yellow,0.390622,-29.077032,0.0,0.081465,0.082465,0.000917
blue,4.677461,-31.888827,0.0,0.110557,0.115932,0.024160
yellow,1.012142,-31.331866,0.0,0.088556,0.089685,0.001293
yellow,-5.944549,-19.021130,0.0,0.065480,0.065565,0.000003
yellow,-5.146402,-23.965708,0.0,0.070459,0.070681,0.000026
blue,5.697016,-33.044939,0.0,0.092110,0.094667,0.014334
yellow,2.111178,-33.391636,0.0,0.092782,0.098641,0.008370
yellow,-4.368251,-28.913637,0.0,0.070027,0.070129,0.000006
blue,6.918278,-33.970714,0.0,0.100113,0.098079,0.017667
yellow,3.622780,-35.172020,0.0,0.096751,0.097560,0.006000
blue,8.307747,-34.634684,0.0,0.067902,0.067454,0.002350
blue,-8.757950,-27.751439,0.0,0.070109,0.070069,0.000017
yellow,5.487975,-36.580894,0.0,0.097515,0.097813,0.012037
yellow,-3.600282,-33.863978,0.0,0.065749,0.067094,0.000345
blue,-7.984035,-32.681799,0.0,0.065531,0.065561,0.000033
yellow,7.618893,-37.546986,0.0,0.103911,0.101999,0.019301
blue,9.789103,-35.019707,0.0,0.075255,0.074059,0.005046
yellow,9.908231,-38.032169,0.0,0.086370,0.085166,0.008779
yellow,-2.827132,-38.809800,0.0,0.070023,0.070407,0.000059
yellow,16.050258,-39.871664,0.0,0.064621,0.051604,-0.000318
yellow,17.193664,-40.991433,0.0,0.059948,0.059826,-0.000103
blue,20.075883,-39.855373,0.0,0.060143,0.060043,-0.000041
yellow,14.726214,-39.005592,0.0,0.055094,0.055094,0.000000
yellow,19.321305,-43.623658,0.0,0.066103,0.065909,-0.000688
blue,21.535820,-41.651823,0.0,0.060431,0.060153,-0.000205
yellow,21.123827,-45.152340,0.0,0.060146,0.060155,-0.000060
blue,22.742591,-42.666266,0.0,0.065191,0.065016,-0.000178
yellow,23.200343,-46.289671,0.0,0.065333,0.065349,-0.000100
blue,24.138105,-43.433504,0.0,0.059755,0.059694,-0.000058
blue,25.647656,-43.884723,0.0,0.059748,0.059634,-0.000096
blue,27.515477,-44.043108,0.0,0.060075,0.060008,-0.000030
yellow,25.472027,-46.982457,0.0,0.059899,0.059893,-0.000058
yellow,28.801715,-47.232880,0.0,0.060044,0.059990,-0.000050
blue,32.522204,-44.014899,0.0,0.060896,0.060253,-0.000063
blue,35.472228,-44.183578,0.0,0.065452,0.065129,0.000017
yellow,33.743007,-47.228294,0.0,0.060636,0.060049,-0.000168
yellow,35.269832,-47.284741,0.0,0.060165,0.059747,-0.000093
blue,37.717342,-44.782069,0.0,0.059747,0.059658,0.000006
yellow,38.140040,-48.311862,0.0,0.059774,0.059716,-0.000017
yellow,36.752304,-47.648450,0.0,0.059403,0.059403,0.000000
blue,39.776985,-45.827481,0.0,0.059840,0.059726,-0.000002
yellow,39.343987,-49.243946,0.0,0.060097,0.059989,-0.000062
blue,41.579073,-47.287151,0.0,0.059897,0.059827,-0.000011
yellow,40.350906,-50.400482,0.0,0.059962,0.059936,-0.000018
yellow,41.560362,-53.198890,0.0,0.060767,0.055203,-0.006563
yellow,41.083754,-51.741515,0.0,0.060249,0.060226,-0.000075
blue,43.025957,-49.089568,0.0,0.059252,0.059148,-0.000043
yellow,41.720259,-54.717288,0.0,0.058241,0.057778,-0.007210
blue,44.048984,-51.167402,0.0,0.060172,0.060098,-0.000056
yellow,41.593748,-56.235467,0.0,0.060114,0.060250,-0.000100
blue,44.602099,-53.416445,0.0,0.060374,0.060284,-0.000167
yellow,41.166155,-57.704153,0.0,0.060104,0.060281,-0.000044
blue,44.651329,-55.735358,0.0,0.060187,0.060222,-0.000168
blue,38.918002,-57.269951,0.0,0.070016,0.130188,-0.044559
blue,44.202747,-58.003046,0.0,0.059988,0.060097,-0.000119
blue,43.276587,-60.126583,0.0,0.059986,0.060348,-0.000136
yellow,40.436439,-59.055293,0.0,0.060012,0.060080,0.000015
yellow,39.475811,-60.244957,0.0,0.060250,0.060347,0.000038
blue,41.903246,-61.995549,0.0,0.060090,0.060418,-0.000018
yellow,38.396391,-63.852231,0.0,0.069150,0.258914,-0.024533
yellow,38.285155,-61.206152,0.0,0.060030,0.060062,0.000014
blue,40.172636,-63.532657,0.0,0.060018,0.060401,0.000058
blue,38.146682,-64.673553,0.0,0.059771,0.059951,0.000071
yellow,36.931958,-61.917048,0.0,0.065893,0.065897,0.000054
yellow,35.464382,-62.322734,0.0,0.073593,0.073607,0.000046
blue,35.924531,-65.379091,0.0,0.065929,0.061523,-0.005704
yellow,33.077897,-62.371294,0.0,0.065263,0.065258,0.000008
blue,32.732366,-65.589836,0.0,0.060195,0.060150,0.000146
yellow,28.079532,-62.293000,0.0,0.066110,0.065480,0.000009
blue,27.766615,-65.650643,0.0,0.066098,0.065515,0.000327
yellow,23.076196,-62.288753,0.0,0.065910,0.065395,-0.000020
blue,22.789217,-65.650295,0.0,0.065372,0.065229,0.000027
yellow,18.066531,-62.289217,0.0,0.065351,0.065227,-0.000021
blue,17.803660,-65.642062,0.0,0.065180,0.065058,0.000021
yellow,13.061401,-62.285487,0.0,0.065453,0.065238,-0.000035
blue,12.807843,-65.643471,0.0,0.065307,0.065169,0.000025
blue,8.897142,-65.604155,0.0,0.065126,0.065031,0.000015
yellow,9.341423,-62.269001,0.0,0.060283,0.059929,-0.000062
yellow,7.106284,-61.982348,0.0,0.060323,0.059676,-0.000132
yellow,4.997532,-61.349134,0.0,0.064497,0.064425,-0.000020
yellow,2.971401,-60.363324,0.0,0.064773,0.064722,-0.000021
yellow,1.212494,-59.145116,0.0,0.059532,0.059510,-0.000016
yellow,0.067609,-58.021140,0.0,0.060059,0.059923,-0.000149
blue,-1.329379,-61.249168,0.0,0.064795,0.064742,-0.000015
yellow,-0.821447,-56.670253,0.0,0.059715,0.060873,-0.000255
blue,-2.889406,-59.446622,0.0,0.065014,0.064957,-0.000029
yellow,-1.382546,-55.165259,0.0,0.065325,0.065358,-0.000118
yellow,-1.643185,-52.962087,0.0,0.065347,0.065575,-0.000356
blue,-4.075622,-57.371761,0.0,0.065077,0.065049,-0.000029
blue,-4.831822,-55.122099,0.0,0.065153,0.065140,-0.000088
yellow,-1.952190,-47.966211,0.0,0.060363,0.060973,-0.000159
blue,-5.392817,-51.143187,0.0,0.065295,0.065342,-0.000050
blue,-5.909674,-46.181716,0.0,0.059725,0.059928,-0.000076
blue,-6.326641,-42.547292,0.0,0.059355,0.059690,-0.000106
yellow,-2.317766,-42.962120,0.0,0.060280,0.060588,0.000026
blue,-7.180834,-37.615203,0.0,0.066418,0.066498,-0.000028
blue,-9.543849,-22.834408,0.0,0.069143,0.069221,-0.000035
blue,-10.335358,-17.896100,0.0,0.065252,0.065377,-0.000057
yellow,-6.735872,-14.069642,0.0,0.065203,0.065478,0.000013
blue,-11.111792,-12.962903,0.0,0.065146,0.065222,-0.000033
blue,-11.498830,-9.945425,0.0,0.069737,0.069825,-0.000036
yellow,-7.322213,-10.419072,0.0,0.064773,0.064963,0.000013
blue,-11.349748,-7.598538,0.0,0.069708,0.069802,-0.000031
yellow,-7.339244,-8.835583,0.0,0.064922,0.065077,0.000014
yellow,-6.388144,-5.839969,0.0,0.065133,0.065204,0.000018
blue,-10.722688,-5.340810,0.0,0.064985,0.065076,-0.000019
yellow,-7.029489,-7.294548,0.0,0.069529,0.069529,0.000000
yellow,-5.476901,-4.561593,0.0,0.069681,0.069716,0.000013
blue,-9.665304,-3.239408,0.0,0.064992,0.065092,-0.000008
yellow,18.954951,-8.111839,0.0,0.065319,0.065372,0.000081
yellow,-4.306448,-3.512705,0.0,0.069856,0.069958,0.000078
blue,-8.199793,-1.407467,0.0,0.069410,0.069638,0.000024
blue,-6.390297,0.090660,0.0,0.069446,0.069547,0.000032
blue,-4.319323,1.180777,0.0,0.065026,0.065076,0.000035
blue,-2.071689,1.853992,0.0,0.060118,0.060195,0.000129
blue,10.957567,2.022509,0.0,0.057263,0.056025,0.000268
