tag,x,y,direction,x_variance,y_variance,xy_covariance
blue,52.032862,13.906965,0.0,0.074476,0.059431,-0.001485
yellow,51.562580,16.863211,0.0,0.070394,0.061974,0.007518
yellow,50.029655,16.960160,0.0,0.070146,0.070009,0.000010
blue,49.717170,14.008929,0.0,0.073645,0.073344,0.000139
yellow,48.499351,17.454056,0.0,0.066120,0.054847,0.005627
blue,47.460318,14.579038,0.0,0.062701,0.062443,0.000074
blue,45.928132,15.197086,0.0,0.066889,0.066511,0.000058
yellow,46.555014,18.086872,0.0,0.067045,0.066427,-0.000092
blue,44.430318,15.525614,0.0,0.067397,0.067031,0.000026
yellow,44.273087,18.511775,0.0,0.074442,0.074353,-0.000022
blue,41.374620,15.313596,0.0,0.070289,0.070122,0.000010
yellow,41.959220,18.450716,0.0,0.072490,0.072368,-0.000031
blue,42.892228,15.576362,0.0,0.071885,0.071885,0.000000
blue,39.937824,14.765936,0.0,0.073397,0.073131,0.000031
yellow,39.720703,17.894149,0.0,0.073009,0.072783,-0.000044
yellow,37.908777,17.040455,0.0,0.070443,0.070010,-0.000032
blue,37.901652,13.793636,0.0,0.066596,0.066100,0.000153
yellow,36.404431,16.565522,0.0,0.064945,0.064815,0.008304
blue,35.651044,13.249604,0.0,0.073097,0.072860,0.000107
yellow,34.923096,16.284967,0.0,0.069173,0.066661,0.008574
blue,33.330580,13.193008,0.0,0.078592,0.078141,0.000183
yellow,32.049764,16.475006,0.0,0.074462,0.074233,-0.000006
yellow,33.541438,16.142741,0.0,0.074005,0.074005,0.000000
blue,31.064410,13.678470,0.0,0.077415,0.077235,0.000061
yellow,30.321682,17.214200,0.0,0.069060,0.068626,-0.000071
blue,29.310866,14.415464,0.0,0.072225,0.071921,0.000056
yellow,28.149421,17.860168,0.0,0.070571,0.069109,-0.000275
blue,27.873732,14.897069,0.0,0.069132,0.068650,0.000039
blue,26.396587,15.178816,0.0,0.070051,0.059225,-0.006677
yellow,25.819930,18.043911,0.0,0.065798,0.065626,-0.000056
blue,24.770051,14.962864,0.0,0.068442,0.068330,0.000006
yellow,23.507673,17.749476,0.0,0.063640,0.065212,-0.001592
blue,23.294291,14.586632,0.0,0.063383,0.063104,0.000018
yellow,21.375015,16.977880,0.0,0.065788,0.065596,-0.000027
blue,21.442451,13.752656,0.0,0.068134,0.068061,0.000015
yellow,19.971030,16.365690,0.0,0.069615,0.069450,-0.000004
blue,19.190684,13.149598,0.0,0.064888,0.064721,0.000060
yellow,18.472107,16.033342,0.0,0.064600,0.064050,0.000023
yellow,16.909174,16.019503,0.0,0.070319,0.069005,0.000039
blue,14.567388,13.442458,0.0,0.070053,0.069868,0.000062
yellow,13.905116,16.870792,0.0,0.071745,0.071507,-0.000008
blue,16.857035,13.057373,0.0,0.065636,0.065636,0.000000
yellow,15.419976,16.268606,0.0,0.068351,0.068351,0.000000
blue,12.520009,14.193838,0.0,0.070174,0.066132,-0.008449
blue,11.141487,14.820940,0.0,0.071527,0.071308,0.000022
yellow,11.758876,17.729738,0.0,0.076963,0.075672,-0.000262
blue,9.651206,15.129233,0.0,0.072382,0.071302,0.000030
yellow,9.465063,18.115629,0.0,0.069432,0.068984,-0.000124
blue,5.626198,15.173394,0.0,0.070161,0.069005,0.000016
yellow,4.668728,18.126672,0.0,0.070827,0.070827,0.000000
blue,2.231489,15.221266,0.0,0.077603,0.077288,0.000031
yellow,2.401894,18.184362,0.0,0.075539,0.074936,-0.000121
blue,-0.070947,15.703601,0.0,0.079785,0.079503,0.000024
yellow,0.889370,18.505571,0.0,0.076440,0.076440,0.000000
yellow,-0.544139,19.125925,0.0,0.080343,0.079859,-0.000121
blue,-2.209985,16.673463,0.0,0.076037,0.075391,0.000016
yellow,-1.803507,20.007454,0.0,0.080378,0.079988,-0.000166
yellow,-2.881659,21.105070,0.0,0.076596,0.076227,-0.000233
blue,-4.094733,18.069865,0.0,0.084473,0.083707,-0.000083
blue,-5.596731,19.818745,0.0,0.078951,0.078752,-0.000056
yellow,-3.712716,22.395130,0.0,0.074752,0.074670,-0.000084
yellow,-4.295398,23.845785,0.0,0.060510,0.060399,-0.000400
blue,-6.734959,21.886638,0.0,0.075529,0.075145,-0.000294
yellow,-4.530338,26.888046,0.0,0.074337,0.074885,-0.000580
yellow,-4.196315,28.405879,0.0,0.069584,0.070072,-0.000471
yellow,-4.548035,25.343397,0.0,0.076682,0.076800,-0.000525
blue,-4.210265,23.752520,0.0,0.081391,0.080887,-0.000823
blue,-7.527135,26.458139,0.0,0.076760,0.076765,-0.000417
blue,-7.377094,24.123486,0.0,0.074494,0.074446,-0.000098
blue,-6.307339,30.959259,0.0,0.071211,0.072573,-0.000673
blue,-7.154217,28.778202,0.0,0.067298,0.067564,-0.000336
yellow,-3.571523,29.801331,0.0,0.069973,0.070146,0.000009
blue,-4.997494,32.894782,0.0,0.077611,0.079121,-0.000197
blue,-3.293787,34.513120,0.0,0.077566,0.080612,0.000155
yellow,-2.680595,31.066742,0.0,0.074034,0.074337,0.000063
yellow,-1.557846,32.143155,0.0,0.077545,0.077716,0.000050
blue,-1.293203,35.728615,0.0,0.077261,0.079126,0.000566
yellow,-0.246118,32.964541,0.0,0.076461,0.076655,0.000104
yellow,1.202866,33.523553,0.0,0.073380,0.073397,0.000204
yellow,2.720496,33.786060,0.0,0.071810,0.071643,0.000416
blue,0.906872,36.480587,0.0,0.076875,0.077557,0.000591
blue,3.149922,36.749199,0.0,0.073612,0.073791,0.000512
blue,4.709363,36.876561,0.0,0.077216,0.077202,0.001568
yellow,4.912799,33.906634,0.0,0.074045,0.073997,0.000040
yellow,7.187523,34.493447,0.0,0.075655,0.073969,0.000926
blue,6.250262,37.252862,0.0,0.080218,0.078170,0.002443
yellow,9.315408,35.520155,0.0,0.068590,0.066791,0.000604
blue,7.617345,37.986017,0.0,0.070944,0.070489,0.000358
blue,8.862189,38.946308,0.0,0.070947,0.070947,0.000000
blue,9.927669,40.117849,0.0,0.069727,0.069631,0.000132
yellow,11.139214,36.989303,0.0,0.067702,0.067503,0.000054
yellow,12.966741,39.194778,0.0,0.061494,0.075158,0.004272
blue,11.776482,42.902871,0.0,0.076144,0.076319,0.000691
yellow,14.170331,41.135834,0.0,0.076946,0.076015,0.001187
blue,13.450288,44.571367,0.0,0.073506,0.073705,0.000337
yellow,15.267924,42.236750,0.0,0.078279,0.077821,0.000792
blue,15.424608,45.862972,0.0,0.079621,0.079886,0.000457
yellow,16.582893,43.104295,0.0,0.071915,0.071804,0.000224
yellow,18.049593,43.684611,0.0,0.075793,0.075629,0.000260
blue,17.627022,46.691951,0.0,0.075884,0.075990,0.000303
yellow,19.576133,43.924609,0.0,0.074856,0.074479,0.000335
blue,19.937980,47.049341,0.0,0.072896,0.072848,0.000191
yellow,23.380285,43.838021,0.0,0.076396,0.076224,0.000047
blue,24.790634,47.132164,0.0,0.082710,0.081954,0.000382
yellow,28.333808,43.759971,0.0,0.081532,0.078523,0.000089
blue,29.795980,47.102015,0.0,0.079765,0.064228,-0.004783
yellow,33.283675,43.699655,0.0,0.077787,0.077527,-0.000033
blue,34.740735,47.020604,0.0,0.078399,0.077191,0.000253
yellow,38.220197,43.724683,0.0,0.076289,0.076097,-0.000022
blue,39.018425,46.901658,0.0,0.078767,0.078767,0.000000
yellow,40.765942,43.910598,0.0,0.068561,0.068185,-0.000038
blue,40.507679,46.983956,0.0,0.069040,0.067602,0.000316
yellow,42.961805,44.544077,0.0,0.069720,0.069560,-0.000007
blue,41.958116,47.385599,0.0,0.073587,0.073191,0.000115
blue,43.343341,48.084054,0.0,0.077486,0.076692,0.000266
yellow,45.005555,45.623892,0.0,0.069234,0.068828,0.000026
blue,44.509271,49.037656,0.0,0.070659,0.070216,0.000272
blue,45.488651,50.211123,0.0,0.077453,0.077402,0.000037
yellow,46.773174,47.106019,0.0,0.070575,0.070262,0.000068
blue,46.592248,56.049192,0.0,0.074127,0.075223,0.000929
blue,46.194908,51.568873,0.0,0.072520,0.072461,0.000145
blue,46.627178,53.022533,0.0,0.078770,0.078809,0.000356
yellow,48.179919,48.936278,0.0,0.075404,0.075091,0.000144
blue,46.763146,54.544248,0.0,0.077645,0.078078,0.000689
yellow,49.165778,51.025764,0.0,0.073926,0.073819,0.000103
yellow,49.665858,55.587168,0.0,0.080565,0.080775,0.000636
yellow,49.664558,53.284798,0.0,0.080210,0.080130,0.000299
yellow,49.167792,57.834287,0.0,0.080265,0.081194,0.000767
yellow,48.211010,59.932994,0.0,0.081747,0.083497,0.000779
blue,46.135781,57.504145,0.0,0.078523,0.078523,0.000000
blue,45.405446,58.818458,0.0,0.081065,0.081248,-0.000042
blue,44.418705,59.973842,0.0,0.082533,0.082622,-0.000102
yellow,46.816425,61.745198,0.0,0.082634,0.083973,-0.000092
yellow,45.052874,63.244185,0.0,0.082950,0.084475,-0.000363
blue,43.220880,60.889904,0.0,0.076063,0.076061,-0.000078
yellow,43.015600,64.320814,0.0,0.077376,0.078226,-0.000491
blue,41.832044,61.573384,0.0,0.073212,0.073274,-0.000124
yellow,40.798924,64.966548,0.0,0.077703,0.078534,-0.001101
blue,40.368093,61.926383,0.0,0.073432,0.073345,-0.000200
blue,37.434469,61.964927,0.0,0.079298,0.078988,-0.000050
yellow,37.229269,65.201464,0.0,0.075709,0.075348,-0.000595
blue,32.463776,61.937204,0.0,0.083104,0.076151,-0.000066
yellow,32.281794,65.314463,0.0,0.074007,0.073522,-0.000107
blue,27.475974,61.989528,0.0,0.074722,0.074722,0.000000
yellow,27.275031,65.374245,0.0,0.078627,0.063860,0.005095
blue,23.848555,62.066491,0.0,0.073603,0.072866,0.000164
yellow,23.473692,65.206034,0.0,0.074976,0.074503,-0.000053
blue,22.379722,61.911165,0.0,0.078059,0.077676,0.000108
yellow,21.255377,64.784243,0.0,0.073249,0.073044,-0.000013
blue,20.956723,61.458603,0.0,0.073515,0.073515,0.000000
yellow,19.172884,63.903957,0.0,0.071702,0.071429,0.000005
blue,19.437999,60.579238,0.0,0.071412,0.071100,0.000131
yellow,17.571261,63.062389,0.0,0.067996,0.073356,0.007900
blue,17.383763,59.616923,0.0,0.074307,0.074174,0.000087
yellow,16.363900,62.393971,0.0,0.071429,0.071429,0.000000
blue,15.154865,59.132130,0.0,0.076004,0.075935,0.000047
yellow,14.911898,62.071498,0.0,0.072326,0.072326,0.000000
yellow,13.438573,62.073727,0.0,0.081043,0.080484,0.000103
blue,12.868384,59.144016,0.0,0.083232,0.083124,0.000068
yellow,11.979076,62.360186,0.0,0.080778,0.080778,0.000000
blue,10.641330,59.679126,0.0,0.080027,0.079946,0.000034
yellow,10.595753,62.921034,0.0,0.074961,0.074846,0.000003
yellow,8.968156,63.939346,0.0,0.077301,0.076994,-0.000049
blue,8.566435,60.666032,0.0,0.077155,0.076733,0.000073
yellow,6.889464,64.882684,0.0,0.083207,0.082674,-0.000135
blue,7.269293,61.508664,0.0,0.083554,0.083028,0.000021
blue,5.870744,62.091516,0.0,0.079151,0.078649,-0.000021
yellow,4.656487,65.325997,0.0,0.086975,0.086975,0.000000
blue,2.936823,62.336032,0.0,0.085994,0.084815,-0.000095
blue,4.441646,62.358216,0.0,0.086647,0.086647,0.000000
yellow,2.363355,65.291724,0.0,0.085784,0.085075,-0.000321
blue,0.121868,61.427506,0.0,0.078137,0.077791,0.000044
blue,1.470639,62.044572,0.0,0.077281,0.076867,-0.000001
yellow,0.158031,64.735338,0.0,0.079678,0.079193,-0.000129
blue,-1.699005,60.341069,0.0,0.077978,0.077774,0.000057
yellow,-1.897527,63.819208,0.0,0.070584,0.067989,0.008133
yellow,-3.055595,62.985411,0.0,0.069975,0.069086,0.008931
blue,-3.833491,59.581311,0.0,0.074611,0.074475,0.000100
yellow,-4.478154,62.549466,0.0,0.071421,0.070835,0.000099
yellow,-5.974574,62.402932,0.0,0.081245,0.081245,0.000000
blue,-6.306438,59.240120,0.0,0.080767,0.080353,0.000275
yellow,-10.861117,62.565226,0.0,0.081103,0.080708,0.000009
blue,-11.290975,59.237686,0.0,0.083536,0.082978,0.000235
blue,-16.250173,59.297287,0.0,0.080685,0.080187,0.000120
yellow,-15.825220,62.644715,0.0,0.077348,0.076712,-0.000090
blue,-21.256136,59.374411,0.0,0.077546,0.077297,0.000047
yellow,-20.802479,62.727522,0.0,0.081750,0.081401,-0.000039
yellow,-25.764607,62.798068,0.0,0.084787,0.084416,-0.000044
blue,-26.228958,59.450044,0.0,0.083887,0.083502,0.000072
yellow,-30.714032,62.876322,0.0,0.081014,0.081014,0.000000
blue,-31.188190,59.524295,0.0,0.075540,0.075540,0.000000
blue,-33.562635,59.448693,0.0,0.079992,0.079096,0.000200
yellow,-33.861440,62.793644,0.0,0.078944,0.078597,-0.000041
blue,-35.794894,59.012734,0.0,0.076481,0.075713,0.000243
yellow,-36.755689,62.240334,0.0,0.071831,0.070829,-0.000066
blue,-37.972595,58.234595,0.0,0.075042,0.074669,0.000138
yellow,-39.454427,61.226525,0.0,0.075166,0.074904,0.000011
blue,-39.930312,57.139133,0.0,0.078622,0.078002,0.000375
yellow,-41.963590,59.756943,0.0,0.072060,0.072041,0.009177
blue,-41.597956,55.876862,0.0,0.079179,0.078623,0.000721
blue,-42.683345,54.670660,0.0,0.087891,0.087418,0.000837
yellow,-44.069656,58.036702,0.0,0.083106,0.082469,0.000246
blue,-43.452142,53.323854,0.0,0.091483,0.091451,0.000675
yellow,-45.545204,56.225104,0.0,0.089260,0.088685,0.000395
blue,-43.916304,51.805814,0.0,0.089425,0.089635,0.000670
yellow,-46.654501,54.138447,0.0,0.082786,0.082512,0.000371
blue,-44.149386,48.577785,0.0,0.094304,0.097333,0.002221
yellow,-47.330577,51.907135,0.0,0.084262,0.084310,0.000597
yellow,-47.911114,47.560635,0.0,0.082771,0.082771,0.000000
blue,-44.536327,43.673979,0.0,0.083228,0.083228,0.000000
yellow,-48.376515,42.583331,0.0,0.086885,0.086885,0.000000
blue,-44.945845,38.825945,0.0,0.077409,0.077409,0.000000
yellow,-48.794291,37.698035,0.0,0.078694,0.078694,0.000000
blue,-45.355336,33.879617,0.0,0.081057,0.081352,-0.000036
yellow,-49.216591,32.794506,0.0,0.084871,0.085309,0.000117
blue,-45.727820,28.901636,0.0,0.076372,0.077918,-0.000222
yellow,-49.758708,27.793373,0.0,0.065062,0.078447,-0.004742
blue,-45.854099,25.439094,0.0,0.083823,0.083823,0.000000
yellow,-49.820711,24.788102,0.0,0.079974,0.080412,0.000144
blue,-45.680037,23.891900,0.0,0.086752,0.087307,-0.000148
yellow,-49.533192,22.442577,0.0,0.082687,0.083255,0.000118
blue,-45.199815,22.420471,0.0,0.084752,0.084936,-0.000049
blue,-44.444907,21.000702,0.0,0.086237,0.086612,-0.000190
yellow,-48.766851,20.216701,0.0,0.082101,0.082342,0.000024
blue,-43.419279,19.825654,0.0,0.084355,0.084534,-0.000097
yellow,-47.553688,18.221266,0.0,0.080271,0.080507,-0.000007
blue,-42.181472,18.883006,0.0,0.083843,0.083911,-0.000103
yellow,-45.951126,16.515442,0.0,0.080734,0.081179,-0.000094
blue,-39.252683,17.584160,0.0,0.084302,0.084297,-0.000240
yellow,-44.083961,15.192879,0.0,0.078163,0.078298,-0.000058
yellow,-40.554627,13.621012,0.0,0.082363,0.082409,-0.000113
blue,-34.642661,15.675311,0.0,0.083284,0.081740,-0.000935
yellow,-35.961082,11.701641,0.0,0.080795,0.080658,-0.000199
blue,-30.057897,13.760530,0.0,0.077733,0.077370,-0.000064
yellow,-31.341660,9.805897,0.0,0.079209,0.079074,-0.000135
blue,-25.465300,11.881030,0.0,0.080221,0.079811,-0.000073
yellow,-26.764247,7.927645,0.0,0.080452,0.065276,-0.003825
blue,-20.843969,9.968699,0.0,0.077417,0.076553,-0.000118
yellow,-22.166345,6.034164,0.0,0.077345,0.076998,-0.000405
blue,-16.262392,8.087858,0.0,0.076778,0.076340,-0.000058
yellow,-17.591668,4.148929,0.0,0.079939,0.079812,-0.000133
blue,-11.669721,6.201000,0.0,0.083253,0.082560,-0.000115
yellow,-13.008589,2.260938,0.0,0.078744,0.078543,-0.000214
yellow,-8.698242,0.473821,0.0,0.043059,0.043059,0.000000
unknown,-2.081588,-1.867758,0.0,0.090324,0.090324,0.000000
unknown,-1.445970,2.207534,0.0,0.071965,0.071965,0.000000
unknown,1.035330,-2.064677,0.0,0.088723,0.088723,0.000000
